Order ID,Customer ID,Customer Segment,Order Priority,Product Category,Product Sub-Category,State or Province,Region,City,Order Date,Unit Price,Quantity ordered new,Profit,Sales
88256,1788,Consumer,Critical,Technology,Telephones and Communication,Georgia,South,Woodstock,2015-01-21,205.99,6,960.984,1008.53
88267,2358,Corporate,Low,Technology,Telephones and Communication,Florida,South,Fort Lauderdale,2015-03-04,205.99,2,147,324.62
88443,1734,Small Business,Not Specified,Technology,Telephones and Communication,New York,East,Harrison,2015-04-04,205.99,19,1545.80976,3229.24
88784,1708,Small Business,Not Specified,Technology,Telephones and Communication,Ohio,East,Shaker Heights,2015-05-20,205.99,29,3670.3515,5319.35
89194,1502,Small Business,Low,Technology,Telephones and Communication,Florida,South,Coral Springs,2015-06-29,205.99,13,186.558,2435.52
89203,32,Corporate,Low,Technology,Telephones and Communication,Oregon,West,Grants Pass,2015-03-12,205.99,22,3568.096,3838.14
89376,1233,Consumer,High,Technology,Telephones and Communication,Texas,Central,Flower Mound,2015-06-04,205.99,6,-0.814,1018.61
89572,2270,Small Business,Low,Technology,Telephones and Communication,South Carolina,South,Mauldin,2015-02-06,205.99,17,-156.772,2875.35
91414,2486,Small Business,High,Technology,Telephones and Communication,Georgia,South,Statesboro,2015-02-06,205.99,1,1087.716,176.42
91175,540,Small Business,Medium,Technology,Office Machines,Illinois,Central,Vernon Hills,2015-05-23,204.1,41,5924.1123,8585.67
87383,2603,Corporate,Critical,Technology,Telephones and Communication,New Jersey,East,Hackensack,2015-04-05,200.99,22,2225.07612,3705.14
87520,1170,Consumer,Not Specified,Technology,Telephones and Communication,Delaware,East,Newark,2015-06-02,200.99,6,281.5344,1076.3
87556,2795,Corporate,Low,Technology,Telephones and Communication,Iowa,Central,Mason City,2015-01-26,200.99,14,1630.5252,2363.08
90449,447,Corporate,Not Specified,Technology,Telephones and Communication,Minnesota,Central,Roseville,2015-06-25,200.99,11,1268.8065,1838.85
24193,373,Small Business,Not Specified,Furniture,Bookcases,Michigan,Central,Detroit,2015-03-14,200.98,45,-163.63,9539.6
88084,445,Small Business,High,Furniture,Bookcases,Nebraska,Central,Norfolk,2015-06-23,200.98,9,-512.872,1766.68
89504,2345,Corporate,Medium,Furniture,Chairs & Chairmats,Kentucky,South,Paducah,2015-03-14,200.98,9,-132.426,1805.9
90917,375,Small Business,Not Specified,Furniture,Bookcases,Tennessee,South,Morristown,2015-03-14,200.98,11,-224.9478,2331.9
24294,3196,Home Office,Not Specified,Technology,Office Machines,California,West,San Francisco,2015-02-02,200.97,43,1951.3,8717.75
90850,3197,Home Office,Not Specified,Technology,Office Machines,Illinois,Central,Northbrook,2015-02-02,200.97,11,1538.7828,2230.12
90881,1241,Small Business,Critical,Technology,Office Machines,Alabama,South,Auburn,2015-03-25,200.97,7,531.618,1348.83
29319,1282,Small Business,Low,Technology,Copiers and Fax,Pennsylvania,East,Philadelphia,2015-01-24,199.99,21,393.42,4429.69
88029,2212,Home Office,High,Technology,Copiers and Fax,Maryland,East,Catonsville,2015-04-19,199.99,5,631.33,990.25
89112,1281,Small Business,Low,Technology,Copiers and Fax,Indiana,Central,Vincennes,2015-01-24,199.99,5,727.7361,1054.69
45380,640,Consumer,Critical,Technology,Telephones and Communication,Washington,West,Seattle,2015-04-30,195.99,24,1030.509,4170.87
85896,1919,Home Office,High,Technology,Telephones and Communication,Arkansas,South,Pine Bluff,2015-02-24,195.99,5,114.882,882.93
86165,2352,Consumer,Critical,Technology,Telephones and Communication,Maryland,East,Cumberland,2015-06-20,195.99,4,-222.343,632.12
87556,2795,Corporate,Low,Technology,Telephones and Communication,Iowa,Central,Mason City,2015-01-26,195.99,2,-457.16,328.45
87917,2543,Small Business,Medium,Technology,Telephones and Communication,Virginia,South,Richmond,2015-06-11,195.99,19,40.284,3194.99
87954,638,Consumer,Critical,Technology,Telephones and Communication,California,West,Santa Cruz,2015-04-30,195.99,6,719.4768,1042.72
88173,672,Small Business,Low,Technology,Telephones and Communication,Iowa,Central,Newton,2015-02-05,195.99,2,-655.424,308.86
88219,2046,Corporate,Critical,Technology,Telephones and Communication,Kansas,Central,Liberal,2015-06-12,195.99,4,-277.222,632.65
91059,2030,Corporate,Critical,Technology,Telephones and Communication,Texas,Central,Greenville,2015-03-17,195.99,16,1585.503,2692.12
91432,622,Home Office,Medium,Technology,Telephones and Communication,Maine,East,Auburn,2015-02-26,195.99,6,349.47,948.97
91502,2276,Consumer,Not Specified,Technology,Telephones and Communication,New York,East,Niagara Falls,2015-06-30,195.99,22,2653.7814,3846.06
21572,3342,Home Office,Critical,Furniture,Office Furnishings,District of Columbia,East,Washington,2015-02-13,194.3,42,2861.01,8549.04
28001,1044,Home Office,Critical,Furniture,Office Furnishings,California,West,Los Angeles,2015-06-14,194.3,32,1162.76,6401.65
85914,2630,Small Business,Critical,Furniture,Office Furnishings,Oklahoma,Central,Norman,2015-01-05,194.3,5,690.1794,1000.26
89928,3344,Home Office,Critical,Furniture,Office Furnishings,Michigan,Central,Rochester Hills,2015-02-13,194.3,11,1544.9307,2239.03
53476,3079,Small Business,Not Specified,Office Supplies,Storage & Organization,Pennsylvania,East,Philadelphia,2015-06-11,193.17,63,1141.07,12190.98
90557,2308,Small Business,Low,Office Supplies,Storage & Organization,Florida,South,Lehigh Acres,2015-03-24,193.17,8,-348.754,1548.97
91235,1484,Home Office,High,Office Supplies,Storage & Organization,Illinois,Central,Des Plaines,2015-03-11,193.17,5,282.18,971.4
86688,1934,Home Office,Low,Furniture,Chairs & Chairmats,Texas,Central,Georgetown,2015-05-30,180.98,3,52.988,561.65
86790,3132,Corporate,High,Furniture,Chairs & Chairmats,Illinois,Central,Mundelein,2015-06-22,180.98,3,-64.664,519.42
89611,2333,Small Business,High,Furniture,Chairs & Chairmats,Wisconsin,Central,Green Bay,2015-06-23,180.98,1,-122.235,191.73
91090,146,Corporate,Medium,Furniture,Chairs & Chairmats,Texas,Central,Watauga,2015-04-23,180.98,5,251.4084,929.57
91262,1893,Consumer,Low,Furniture,Chairs & Chairmats,Missouri,Central,Webster Groves,2015-04-26,180.98,5,588.54,928.92
91416,2486,Small Business,Low,Furniture,Chairs & Chairmats,Georgia,South,Statesboro,2015-02-03,180.98,11,9.204,2084.16
3138,471,Consumer,Not Specified,Technology,Computer Peripherals,Georgia,South,Atlanta,2015-02-08,179.99,4,-568.5351,718.03
40547,806,Small Business,Critical,Technology,Telephones and Communication,Florida,South,Miami,2015-01-09,179.99,54,1220.03784,8332.91
88023,472,Consumer,Not Specified,Technology,Computer Peripherals,Maryland,East,Randallstown,2015-02-08,179.99,1,-427.47,179.51
89175,2196,Small Business,Medium,Technology,Computer Peripherals,New York,East,Jamestown,2015-04-07,179.99,14,1208.9904,2458.05
89218,2456,Home Office,High,Technology,Computer Peripherals,Alabama,South,Mobile,2015-01-22,179.99,7,733.2822,1188.63
87473,3374,Corporate,Medium,Furniture,Tables,Maryland,East,Odenton,2015-06-02,179.29,8,66.36222,1487.9
89327,522,Small Business,Medium,Furniture,Tables,Oregon,West,Redmond,2015-06-22,179.29,21,2800.12,3112.13
89504,2345,Corporate,Medium,Furniture,Tables,Kentucky,South,Paducah,2015-03-14,179.29,2,-411.236,311.41
89679,1603,Small Business,Critical,Furniture,Tables,New York,East,Woodmere,2015-01-16,179.29,1,-537.2797773,186.64
86227,2803,Small Business,Medium,Office Supplies,Storage & Organization,California,West,East Los Angeles,2015-02-05,178.47,1,-170.98,180.14
87905,411,Consumer,High,Office Supplies,Storage & Organization,California,West,Oakland,2015-05-04,178.47,9,943,1531.31
89130,3036,Home Office,Critical,Office Supplies,Storage & Organization,North Dakota,Central,Mandan,2015-03-13,178.47,22,2267.22,3802.01
91017,2540,Home Office,Not Specified,Office Supplies,Storage & Organization,Florida,South,Winter Springs,2015-04-07,178.47,1,106.9848,193.81
88974,2771,Corporate,High,Office Supplies,Appliances,Georgia,South,East Point,2015-06-13,177.98,3,-191.548,536.29
89076,1442,Corporate,Not Specified,Office Supplies,Appliances,Missouri,Central,Springfield,2015-06-25,177.98,15,1909.8855,2767.95
90662,1298,Home Office,Not Specified,Office Supplies,Storage & Organization,Texas,Central,Sulphur Springs,2015-02-12,176.19,4,320.1,676.57
32869,698,Corporate,Medium,Technology,Telephones and Communication,Washington,West,Seattle,2015-03-27,175.99,39,930.987,5250.66
47108,1821,Consumer,Not Specified,Technology,Telephones and Communication,New York,East,New York City,2015-04-15,175.99,16,-459.0828,2290.69
85865,1738,Corporate,Medium,Technology,Telephones and Communication,North Carolina,South,Gastonia,2015-03-28,175.99,10,-16476.838,1486.34
87016,1123,Small Business,High,Technology,Telephones and Communication,California,West,Roseville,2015-06-20,175.99,22,2169.7464,3144.56
87032,2521,Home Office,Medium,Technology,Telephones and Communication,Texas,Central,Corsicana,2015-02-18,175.99,15,1656.6555,2400.95
87177,91,Corporate,Medium,Technology,Telephones and Communication,California,West,Vallejo,2015-03-04,175.99,23,2031.507,3363.53
87406,64,Small Business,Not Specified,Technology,Telephones and Communication,Virginia,South,Salem,2015-03-02,175.99,4,101.49,589.8
89847,697,Corporate,Medium,Technology,Telephones and Communication,Indiana,Central,East Chicago,2015-03-27,175.99,10,928.9608,1346.32
90855,1156,Consumer,High,Technology,Telephones and Communication,Massachusetts,East,Tewksbury,2015-02-14,175.99,7,48.47148,1013.84
86500,1906,Corporate,Low,Office Supplies,Binders and Binder Accessories,Ohio,East,Lima,2015-05-17,172.99,22,2502.6852,3627.08
86173,970,Consumer,Medium,Furniture,Bookcases,Virginia,South,Rose Hill,2015-04-20,170.98,8,-102.662,1452.18
87134,929,Small Business,Critical,Furniture,Bookcases,New Jersey,East,Old Bridge,2015-04-06,170.98,10,538.52,1719.07
88942,269,Home Office,Low,Furniture,Office Furnishings,Arizona,West,Gilbert,2015-06-05,170.98,7,888.1473,1287.17
89025,3187,Small Business,High,Furniture,Bookcases,Florida,South,Riverview,2015-03-02,170.98,1,-119.812,199.48
37924,2670,Home Office,High,Office Supplies,Storage & Organization,California,West,Los Angeles,2015-05-29,165.2,167,2008.71,27587.55
88061,463,Small Business,Low,Office Supplies,Storage & Organization,California,West,West Hollywood,2015-01-14,165.2,7,521.69,1081.54
90551,2671,Home Office,High,Office Supplies,Storage & Organization,Tennessee,South,Brentwood,2015-05-29,165.2,42,-48.958,6938.19
88644,578,Corporate,Medium,Office Supplies,Envelopes,Connecticut,East,Naugatuck,2015-05-13,162.93,3,293.14,515.88
51072,198,Small Business,Critical,Office Supplies,Storage & Organization,Michigan,Central,Detroit,2015-04-02,161.55,77,1014.92,12599.55
86357,916,Corporate,Low,Office Supplies,Storage & Organization,Texas,Central,Burleson,2015-01-04,161.55,3,35.31,499.31
88174,674,Small Business,Critical,Office Supplies,Storage & Organization,Missouri,Central,Raytown,2015-01-02,161.55,3,-7.58,485.01
88921,197,Small Business,Critical,Office Supplies,Storage & Organization,Kansas,Central,Overland Park,2015-04-02,161.55,19,1167.158,3108.98
90596,87,Corporate,Low,Office Supplies,Storage & Organization,California,West,Vacaville,2015-06-03,161.55,19,1892.424,3127.69
91424,2750,Small Business,Critical,Office Supplies,Storage & Organization,Virginia,South,Waynesboro,2015-03-08,161.55,4,664.518,657.61
11077,640,Consumer,Low,Furniture,Bookcases,Washington,West,Seattle,2015-03-20,160.98,30,-229.68,4620.05
44231,94,Home Office,Not Specified,Furniture,Chairs & Chairmats,Illinois,Central,Chicago,2015-05-03,160.98,37,116.1,6276.34
86050,2202,Home Office,Low,Furniture,Chairs & Chairmats,Minnesota,Central,Brooklyn Center,2015-01-31,160.98,11,357.428,1635.38
86075,1238,Corporate,Medium,Furniture,Chairs & Chairmats,Texas,Central,Cedar Hill,2015-01-31,160.98,10,788.79,1634.67
86465,2561,Consumer,Not Specified,Furniture,Chairs & Chairmats,New York,East,Ossining,2015-03-22,160.98,11,1261.4718,1828.22
86574,1138,Home Office,Medium,Furniture,Chairs & Chairmats,Texas,Central,The Colony,2015-02-16,160.98,1,-51.116,192.49
87016,1124,Small Business,High,Furniture,Bookcases,Connecticut,East,Norwich,2015-06-20,160.98,18,-229.93,2653.02
87306,97,Home Office,Not Specified,Furniture,Chairs & Chairmats,Kansas,Central,Manhattan,2015-05-03,160.98,9,255.42,1526.68
87953,637,Consumer,Low,Furniture,Bookcases,California,West,Santa Clara,2015-03-20,160.98,8,-229.68,1232.01
88588,3356,Corporate,Medium,Furniture,Chairs & Chairmats,Idaho,West,Eagle,2015-05-04,160.98,18,1304.9,2934.16
90338,389,Corporate,Low,Furniture,Chairs & Chairmats,Nebraska,Central,Lincoln,2015-02-06,160.98,11,1273.2087,1845.23
86902,3155,Consumer,Critical,Technology,Computer Peripherals,Florida,South,Sanford,2015-04-19,159.99,23,12.264,3600.65
90387,2162,Corporate,Medium,Furniture,Tables,Pennsylvania,East,Sharon,2015-05-20,159.31,41,77.0008954,6173.42
86600,1836,Corporate,High,Technology,Telephones and Communication,California,West,San Francisco,2015-04-19,155.99,5,-219.07908,675.83
86792,3133,Corporate,Critical,Technology,Telephones and Communication,Illinois,Central,Naperville,2015-03-04,155.99,22,1374.948,2800.33
89059,875,Small Business,High,Technology,Telephones and Communication,Utah,West,Salt Lake City,2015-02-21,155.99,4,-232.22056,497.11
5920,2431,Consumer,High,Office Supplies,Storage & Organization,California,West,Los Angeles,2015-05-19,155.06,14,-121.75,2039.07
37537,68,Corporate,Low,Office Supplies,Storage & Organization,New York,East,New York City,2015-01-02,155.06,32,575.396,4902.38
87946,67,Corporate,Low,Office Supplies,Storage & Organization,California,West,Napa,2015-01-02,155.06,8,845.664,1225.6
89096,2432,Consumer,High,Office Supplies,Storage & Organization,Oklahoma,Central,Midwest City,2015-05-19,155.06,3,24.35,436.94
28647,604,Corporate,Critical,Furniture,Tables,California,West,Los Angeles,2015-03-14,154.13,38,-1763.7477,5679.59
89319,397,Corporate,Critical,Furniture,Tables,Ohio,East,Cuyahoga Falls,2015-02-02,154.13,8,-372.485971,1216.32
91089,145,Home Office,Low,Furniture,Tables,Pennsylvania,East,West Mifflin,2015-03-16,154.13,3,-634.7341,453.62
91144,605,Corporate,Critical,Furniture,Tables,New York,East,West Islip,2015-03-14,154.13,10,-1763.7477,1494.63
88870,1938,Corporate,Medium,Technology,Computer Peripherals,Kansas,Central,Emporia,2015-03-22,152.48,4,-521.09,558.17
89375,1233,Consumer,Critical,Technology,Computer Peripherals,Texas,Central,Flower Mound,2015-04-09,152.48,1,-564.6024,162.91
90706,497,Small Business,Critical,Technology,Computer Peripherals,Tennessee,South,Murfreesboro,2015-05-14,152.48,35,171.8388,5062.49
86085,2968,Small Business,Not Specified,Furniture,Tables,Florida,South,Hollywood,2015-02-22,150.98,5,-125.86,731.38
86899,3154,Corporate,High,Technology,Office Machines,Florida,South,Saint Petersburg,2015-01-26,150.98,8,-3.948,1183.82
89053,2422,Home Office,Not Specified,Furniture,Chairs & Chairmats,Texas,Central,Huntsville,2015-05-24,150.98,12,650.3,1857.08
89327,522,Small Business,Medium,Technology,Office Machines,Oregon,West,Redmond,2015-06-22,150.98,3,26.1,480.37
89909,799,Consumer,Not Specified,Furniture,Chairs & Chairmats,South Carolina,South,Hilton Head Island,2015-01-06,150.98,6,131.382,958.46
90079,2131,Home Office,High,Furniture,Bookcases,Missouri,Central,Gladstone,2015-01-03,150.98,2,-407.85,302.34
90662,1298,Home Office,Not Specified,Technology,Office Machines,Texas,Central,Sulphur Springs,2015-02-12,150.98,6,606.0546,878.34
86791,3136,Consumer,Critical,Furniture,Chairs & Chairmats,Maine,East,Sanford,2015-02-22,150.89,23,-677.872,3596.03
89631,1072,Corporate,Not Specified,Furniture,Chairs & Chairmats,Pennsylvania,East,Bethlehem,2015-03-27,150.89,3,-505.76,473.53
37987,2303,Corporate,High,Furniture,Tables,New York,East,New York City,2015-01-03,146.34,6,-270.85,850.64
87696,2302,Corporate,High,Furniture,Tables,Florida,South,Panama City,2015-01-03,146.34,2,-473.578,283.55
91306,2355,Consumer,Medium,Furniture,Tables,California,West,Coachella,2015-06-16,146.34,12,-89.27,1721.24
89139,247,Corporate,Medium,Furniture,Tables,Tennessee,South,Maryville,2015-02-23,146.05,5,-101.192,798.69
90731,1499,Home Office,Medium,Furniture,Tables,Florida,South,Coral Gables,2015-02-04,146.05,11,-27.951,1557.66
88543,3151,Corporate,Not Specified,Furniture,Tables,California,West,Twentynine Palms,2015-06-03,145.98,9,-134.512,1370.79
85914,2630,Small Business,Critical,Technology,Office Machines,Oklahoma,Central,Norman,2015-01-05,145.45,8,801.7468,1191.2
86051,2203,Home Office,Low,Technology,Office Machines,Minnesota,Central,Brooklyn Park,2015-02-04,145.45,8,751.58,1117.66
91581,959,Corporate,Not Specified,Technology,Office Machines,Texas,Central,Burleson,2015-03-22,145.45,8,837.6807,1214.03
86722,1670,Small Business,Low,Office Supplies,Storage & Organization,Virginia,South,Blacksburg,2015-04-24,142.86,11,-739.326,1576.35
88281,2859,Corporate,Not Specified,Office Supplies,Storage & Organization,Florida,South,Gainesville,2015-04-01,142.86,23,-8.3881,3292.02
91110,2430,Home Office,Low,Technology,Telephones and Communication,Texas,Central,Killeen,2015-03-29,140.99,2,-458.744,246.44
87812,693,Small Business,Low,Furniture,Bookcases,Colorado,West,Thornton,2015-03-08,140.98,5,-263.65,734.74
89981,1253,Home Office,Low,Furniture,Bookcases,Texas,Central,Cedar Park,2015-04-23,140.98,5,-373.09,699.24
91030,2833,Small Business,Not Specified,Furniture,Bookcases,Minnesota,Central,Inver Grove Heights,2015-03-25,140.98,4,-221.5,608.81
89175,2196,Small Business,Medium,Office Supplies,Storage & Organization,New York,East,Jamestown,2015-04-07,140.85,19,9.9912,2465.75
45824,1106,Consumer,Not Specified,Furniture,Chairs & Chairmats,Texas,Central,Dallas,2015-06-06,140.81,81,1232.79,11272.77
58628,1060,Small Business,Medium,Furniture,Tables,Georgia,South,Atlanta,2015-03-24,138.75,23,-445.9717763,2527.79
91354,1062,Small Business,Medium,Furniture,Tables,New York,East,Coram,2015-03-24,138.75,6,-335.317125,659.42
86486,2660,Small Business,Critical,Office Supplies,Storage & Organization,Maine,East,Gorham,2015-02-24,138.14,4,-321.51,599.03
12480,3079,Small Business,Medium,Furniture,Bookcases,Pennsylvania,East,Philadelphia,2015-01-07,137.48,10,-203.27,1483.76
88241,3076,Small Business,Medium,Furniture,Bookcases,Ohio,East,Stow,2015-01-07,137.48,2,-203.27,296.75
